10393;1972;11;272.221;264.627;248.847;238.064;224.56;218.057;213.72;212.817;211.924
10393;1972;12;274.508;267.006;249.835;237.53;222.199;214.981;212.393;214.749;214.148
10393;1973;1;271.23;264.452;248.299;236.729;222.514;215.793;212.718;214.121;212.93
10393;1973;2;268.055;260.593;244.607;233.337;222.17;218.66;219.026;221.503;219.864
10393;1973;3;271.344;263.657;247.767;235.881;221.677;215.076;214.83;218.08;215.251
10393;1973;4;270.108;261.319;245.202;233.824;221.869;218.614;220.011;221.366;220.161
10393;1973;5;277.642;268.604;252.301;240.211;226.168;220.75;221.232;222.928;220.241
10393;1973;6;280.675;272.454;257.188;245.439;230.276;222.329;219.242;221.797;219.726
10393;1973;7;282.56;273.405;257.564;245.589;229.428;222.465;222.348;224.028;222.05
10393;1973;8;283.07;274.957;259.351;247.52;231.41;222.11;217.081;218.955;219.419
10393;1973;9;280.527;272.724;257.452;245.647;229.566;220.872;216.081;216.698;216.516
10393;1973;10;275.215;268.482;252.732;240.897;226.136;219.124;215.773;216.149;215.672
10393;1973;11;270.49;262.141;246.79;235.538;222.897;218.152;214.29;214.12;212.698
10393;1973;12;269.371;261.973;246.333;234.591;221.95;216.177;212.231;213.377;212.209
10393;1974;1;272.765;265.633;248.868;236.398;221.366;214.466;211.677;214.886;214.301
10393;1974;2;271.273;263.288;247.195;235.405;221.012;215.741;215.859;217.706;216.244
10393;1974;3;273.085;264.924;247.684;235.19;221.937;217.545;215.945;216.295;213.361
10393;1974;4;273.382;264.522;248.088;235.888;221.921;216.471;216.129;217.653;216.409
10393;1974;5;276.457;267.3;251.565;239.289;224.013;217.672;219.096;221.121;219.815
10393;1974;6;279.296;269.502;253.382;241.371;227.234;222.586;222.719;223.194;221.522
10393;1974;7;279.769;271.099;256.313;245.089;230.816;224.026;223.479;223.562;221.597
10393;1974;8;283.025;274.366;258.724;246.949;231.484;223.097;218.118;219.316;219.532
10393;1974;9;279.578;271.621;256.122;244.598;229.689;222.064;216.934;217.377;217.068
10393;1974;10;271.711;263.13;247.256;236.07;224.255;222.029;223.601;222.62;220.941
10393;1974;11;272.093;263.784;247.956;236.638;223.559;217.999;216.226;215.957;215.029
10393;1974;12;271.48;263.328;247.599;236.081;223.223;217.633;213.861;214.003;212.332
10393;1975;1;272.144;264.581;248.903;237.239;222.881;216.339;214.118;216.185;214.55
10393;1975;2;271.368;263.474;247.696;235.617;221.058;214.103;213.321;216.11;214.372
10393;1975;3;270.889;262.023;245.185;233.811;220.919;217.584;218.721;218.925;216.219
10393;1975;4;272.147;264.028;248.347;237.016;223.132;219.755;221.069;222.354;219.082
10393;1975;5;277.647;269.136;253.374;241.374;225.853;218.816;218.436;221.544;220.612
10393;1975;6;279.936;271.186;255.657;244.181;229.309;222.581;219.965;221.971;220.519
10393;1975;7;283.746;273.813;258.103;246.665;231.197;222.987;221.717;222.751;220.666
10393;1975;8;284.289;275.553;259.395;247.69;231.611;221.99;216.926;219.235;219.206
10393;1975;9;282.701;273.941;258.185;246.643;231.017;222.387;216.847;216.983;217.201
10393;1975;10;276.826;269.389;253.215;241.147;225.805;219.215;217.086;216.093;215.502
10393;1975;11;271.653;265.075;249.118;237.645;224.013;217.784;216.008;216.26;214.781
10393;1975;12;270.234;264.753;249.725;237.564;222.648;215.201;212.069;213.762;211.325
10393;1976;1;267.208;259.118;244.406;233.5;220.825;216.518;215.455;217.107;216.226
10393;1976;2;270.755;264.238;247.514;235.402;221.71;216.295;214.143;216.327;215.34
10393;1976;3;265.689;258.014;242.703;232.082;221.465;219.337;221.135;220.936;218.609
10393;1976;4;272.57;263.798;247.649;235.688;221.918;216.242;216.574;218.252;217.379
10393;1976;5;277.863;267.979;251.555;239.739;225.315;218.953;217.718;219.527;218.746
10393;1976;6;280.763;272.147;256.177;244.197;228.925;220.98;216.117;217.749;218.705
10393;1976;7;284.127;274.495;258.815;246.673;230.776;222.024;216.305;219.655;219.743
10393;1976;8;280.873;271.307;255.403;243.188;227.476;220.108;219.775;221.486;221.031
10393;1976;9;278.963;270.81;255.558;243.819;227.983;219.345;215.431;217.472;218.03
10393;1976;10;280.09;272.366;255.781;243.608;227.624;218.919;213.702;214.137;213.426
10393;1976;11;272.527;265.062;249.422;237.872;223.257;216.562;214.144;214.443;212.707
10393;1976;12;267.784;259.392;243.307;231.676;219.761;216.219;216.766;217.091;214.987
10393;1977;1;269.352;261.329;245.474;233.575;219.831;214.815;214.438;215.36;213.635
10393;1977;2;269.702;261.146;244.009;232.071;218.857;215.198;218.202;219.65;217.877
10393;1977;3;272.992;265.097;249.072;236.893;221.996;215.451;214.313;216.257;214.213
10393;1977;4;270.482;262.172;247.252;235.638;223.967;220.739;221.604;222.616;220.204
10393;1977;5;277.469;268.777;252.524;240.431;225.247;219.065;219.532;221.184;220.047
10393;1977;6;281.701;271.834;256.525;244.397;228.328;219.672;218.089;221.86;221.109
10393;1977;7;281.132;272.004;257.302;245.601;230.577;223.452;221.777;222.92;222.193
10393;1977;8;282.275;273.147;257.885;246.156;229.934;221.254;219.903;221.959;221.51
10393;1977;9;277.413;270.068;255.49;244.279;229.031;221.393;216.316;217.241;217.561
10393;1977;10;280.155;272.407;256.123;243.895;228.518;220.116;213.533;213.317;213.001
10393;1977;11;272.034;263.393;247.361;236.293;223.092;218.958;217.74;217.439;215.025
10393;1977;12;272.272;265.528;249.473;237.464;222.997;215.944;212.218;214.397;213.388
10393;1978;1;269.902;262.535;245.601;233.75;219.688;213.89;213.068;214.407;213.432
10393;1978;2;267.152;259.709;244.654;233.45;219.966;214.43;215.237;215.743;214.142
10393;1978;3;271.563;262.939;246.495;234.844;222.165;217.502;216.469;218.57;216.189
10393;1978;4;272.962;263.674;247.287;235.579;220.831;216.437;217.8;219.757;218.945
10393;1978;5;277.566;267.708;251.397;239.26;224.276;217.929;218.998;220.607;219.384
10393;1978;6;280.404;270.069;254.101;241.89;227.154;221.975;222.059;222.98;221.381
10393;1978;7;280.629;271.444;255.781;244.068;228.461;223.001;224.132;224.015;222.432
10393;1978;8;280.771;271.611;256.157;244.383;229.47;221.842;220.487;221.752;221.22
10393;1978;9;277.607;270.006;254.794;243.231;229.017;223.168;219.987;218.355;218.039
10393;1978;10;277.816;270.267;255.153;243.424;228.259;220.011;214.772;214.083;213.912
10393;1978;11;276.049;268.663;252.499;240.113;224.666;217.282;211.907;211.255;210.934
10393;1978;12;271.216;264.319;247.368;235.025;220.944;215.995;215.621;215.345;212.703
10393;1979;1;266.165;258.658;242.931;231.643;220.462;216.595;216.001;216.156;214.301
10393;1979;2;268.586;261.979;246.123;234.427;219.621;213.509;215.63;217.826;216.155
10393;1979;3;271.087;262.885;246.376;234.831;221.386;217.723;218.96;220.292;218.536
10393;1979;4;272.763;264.441;247.841;235.421;220.233;214.332;216.263;218.983;219.095
10393;1979;5;278.247;268.79;251.909;240.049;226.309;219.815;216.78;218.802;219.114
10393;1979;6;282.992;273.324;257.427;245.369;229.516;221.332;217.973;219.643;218.857
10393;1979;7;278.599;270.638;255.137;243.392;228.481;221.634;223.588;223.894;222.18
10393;1979;8;281.594;272.465;257.303;245.373;229.902;222.192;220.54;221.655;221.124
10393;1979;9;279.455;272.71;257.972;246.38;230.718;221.952;216.222;215.666;215.822
10393;1979;10;277.83;271.103;254.65;242.46;227.278;219.132;213.723;214.59;214.539
10393;1979;11;272.37;264.978;249.533;238.352;224.595;218.987;216.322;216.344;214.129
10393;1979;12;271.801;263.93;247.45;235.21;222.517;218.298;216.419;216.767;215.003
10393;1980;1;267.257;259.679;243.242;231.823;219.227;215.081;213.965;215.235;213.419
10393;1980;2;271.074;263.543;247.514;235.85;221.466;214.289;210.463;213.902;212.754
10393;1980;3;269.159;261.393;245.212;233.773;219.888;214.427;215.564;217.232;215.742
10393;1980;4;270.901;263.045;246.743;234.988;222.096;218.829;219.758;221.036;218.746
10393;1980;5;274.594;266.826;250.473;238.334;223.263;217.447;220.338;222.097;221.608
10393;1980;6;280.426;270.725;254.703;242.821;228.033;222.434;224.665;224.87;222.521
10393;1980;7;280.901;272.301;256.83;245.092;230.187;223.432;225.257;225.164;223.114
10393;1980;8;281.945;273.588;258.238;246.657;231.214;223.38;220.304;220.244;219.462
10393;1980;9;280.485;273.221;258.053;246.426;230.738;222.532;216.435;216.346;216.748
10393;1980;10;275.308;267.868;252.66;241.508;227.294;220.79;217.411;217.286;215.883
10393;1980;11;270.579;264.165;249.296;238.035;224.063;218.016;215.585;215.929;214.046
10393;1980;12;268.706;261.755;246.359;235.449;222.519;216.625;214.213;215.893;214.76
10393;1981;1;267.155;259.44;243.555;233.177;220.55;214.447;210.719;211.941;210.996
10393;1981;2;267.384;260.591;245.637;234.257;220.909;214.709;214.106;216.295;215.969
10393;1981;3;273.379;265.14;248.571;236.542;222.213;215.985;213.405;216.384;214.926
10393;1981;4;272.69;264.715;248.997;237.495;223.163;217.014;215.559;218.667;218
10393;1981;5;278.704;269.058;252.273;240.39;225.316;218.522;217.56;220.003;219.059
10393;1981;6;280.608;272.25;256.8;245.248;230.294;223.677;219.433;220.495;219.342
10393;1981;7;281.168;272.626;257.819;246.339;230.89;222.878;222.474;222.919;221.245
10393;1981;8;281.877;273.673;257.966;246.373;231.42;223.466;220.097;220.112;219.91
10393;1981;9;280.722;272.772;256.845;245.103;229.771;221.461;216.71;217.297;217.322
10393;1981;10;274.779;266.621;251.778;240.438;226.64;220.838;218.36;218.345;217.523
10393;1981;11;270.985;262.823;247.568;236.808;224.018;218.183;215.019;214.426;212.348
10393;1981;12;266.326;258.851;243.008;231.985;220.38;217.95;218.061;217.809;214.479
10393;1982;1;269.803;261.719;245.702;234.156;220.444;214.755;213.384;214.062;212.931
10393;1982;2;270.786;263.939;247.342;235.454;220.814;215.361;215.979;218.883;218.185
10393;1982;3;271.555;262.747;245.876;234.414;221.623;217.351;217.421;220.349;218.969
10393;1982;4;270.758;262.134;247.088;236.157;223.669;219.576;219.033;219.883;217.783
10393;1982;5;277.477;268.923;252.58;240.773;226.117;218.338;215.203;219.036;219.889
10393;1982;6;280.883;271.868;255.502;243.542;228.623;222.062;219.542;221.468;221.232
10393;1982;7;282.971;274.625;259.077;247.197;231.627;222.835;218.228;221.182;220.368
10393;1982;8;282.753;273.505;258.418;247.042;231.659;222.732;217.352;219.337;219.721
10393;1982;9;282.745;275.067;258.572;246.683;231.043;221.969;215.29;215.725;216.157
10393;1982;10;278.34;270.702;254.763;243.079;227.818;220.782;216.473;214.958;213.782
10393;1982;11;275.32;267.798;251.795;240.163;225.017;216.774;212.252;213.604;212.28
10393;1982;12;270.868;263.179;247.732;236.294;222.685;217.026;213.69;214.466;212.755
10393;1983;1;270.961;263.381;247.555;236.521;222.716;215.99;212.049;213.425;211.778
10393;1983;2;266.601;259.919;243.637;231.912;218.633;213.333;211.66;213.163;210.755
10393;1983;3;270.929;262.751;247.543;236.192;221.977;214.86;212.542;214.119;212.512
10393;1983;4;274.837;265.792;249.122;237.318;223.52;217.703;217.235;219.519;218.059
10393;1983;5;278.268;269.108;252.826;240.868;226.019;219.518;219.898;222.231;220.309
10393;1983;6;280.937;272.378;256.552;244.988;229.007;221.108;216.474;219.183;219.083
10393;1983;7;284.744;276.06;260.102;248.515;232.891;223.608;217.528;219.771;218.741
10393;1983;8;283.653;275.618;259.753;247.855;232.1;223.668;218.242;218.932;218.382
10393;1983;9;280.493;272.43;257.248;245.735;230.423;222.715;217.983;217.16;216.497
10393;1983;10;276.295;268.7;254.095;243.152;228.539;220.653;214.352;213.197;213.348
10393;1983;11;272.193;265.578;250.352;238.785;224.273;216.799;212.654;212.414;210.117
10393;1983;12;271.373;263.865;248.239;237.192;222.895;215.606;212.207;213.586;212.697
10393;1984;1;268.127;259.345;243.81;233.232;221.797;218.198;218.354;219.29;217.541
10393;1984;2;267.686;259.972;243.741;232.654;220.532;216.334;215.597;216.127;212.504
10393;1984;3;267.806;261.211;245.108;233.418;219.863;214.738;216.22;218.167;217.138
10393;1984;4;272.598;264.608;248.497;236.745;222.032;216.082;215.973;217.273;216.648
10393;1984;5;277.582;268.368;251.868;239.739;224.39;218.85;220.877;221.968;219.673
10393;1984;6;277.908;269.771;254.055;242.502;227.912;222.352;221.595;222.194;220.684
10393;1984;7;280.155;272.249;256.051;244.369;229.828;223.797;223.953;222.945;221.08
10393;1984;8;282.571;274.273;258.631;246.837;230.806;221.237;215.955;218.417;218.724
10393;1984;9;278.117;270.287;254.588;242.785;228.178;221.7;220.328;220.799;218.894
10393;1984;10;277.518;270.097;254.765;243.287;227.676;219.781;214.354;214.012;214.387
10393;1984;11;276.972;269.405;252.345;240.365;225.165;217.117;212.343;212.967;212.256
10393;1984;12;271.105;264.358;248.406;237.047;223.348;217.873;216.124;216.484;214.134
10393;1985;1;264.605;256.281;240.673;230.248;219.406;215.993;216.53;216.618;214.666
10393;1985;2;264.468;257.779;243.818;233.223;220.452;215.283;214.689;215.84;214.723
10393;1985;3;270.284;262.273;245.518;233.546;219.687;215.645;217.778;219.019;216.281
10393;1985;4;273.24;264.26;248.071;236.347;224.24;220.738;220.266;221.222;218.078
10393;1985;5;279.896;269.975;253.391;241.358;226.807;220.088;219.242;220.863;219.168
10393;1985;6;278.201;269.074;253.412;241.867;227.526;222.502;223.127;224.108;221.57
10393;1985;7;281.46;273.372;258.292;246.582;231.297;223.122;220.109;220.707;219.535
10393;1985;8;282.005;273.985;258.64;247.435;232.194;223.935;220.143;220.3;219.42
10393;1985;9;279.28;271.885;257.062;245.81;231.037;222.722;217.043;216.163;216.308
10393;1985;10;278.744;271.894;256.327;244.476;228.523;219.806;213.055;212.416;212.031
10393;1985;11;267.985;260.862;245.193;234.383;223.005;219.925;219.54;218.287;215.627
10393;1985;12;272.316;264.429;248.708;237.577;223.245;216.03;211.471;212.787;213.019
10393;1986;1;266.889;258.966;242.927;231.724;219.921;216.858;217.667;218.428;216.259
10393;1986;2;262.841;256.861;241.221;230.487;218.546;214.616;214.763;215.664;214.476
10393;1986;3;271.164;263.067;246.948;235.661;222.747;217.215;216.391;216.987;214.506
10393;1986;4;273.512;264.603;248.425;236.628;222.388;217.521;218.35;220.581;219.973
10393;1986;5;279.537;271.148;254.652;242.79;227.514;218.877;212.561;215.358;216.208
10393;1986;6;280.565;272.527;257.355;245.332;230.026;223.084;218.677;219.879;218.666
10393;1986;7;281.713;273.009;257.366;245.757;231.131;223.951;220.252;220.742;220.192
10393;1986;8;281.505;273.2;258.349;246.596;230.968;222.629;217.89;219.855;219.479
10393;1986;9;276.848;270.503;256.389;245.106;229.898;221.328;215.655;216.446;216.812
10393;1986;10;278.063;271.008;255.152;243.735;228.89;220.875;214.931;214.174;213.825
10393;1986;11;274.892;267.229;252.257;240.555;225.593;217.709;212.712;214.07;214.222
10393;1986;12;270.279;262.306;246.602;235.327;221.855;216.002;213.217;213.765;212.69
10393;1987;1;264.806;257.913;243.847;233.321;220.279;214.479;211.874;211.785;208.605
10393;1987;2;269.784;262.964;247.65;236.134;221.169;214.519;213.488;216.486;213.963
10393;1987;3;265.794;258.605;242.821;231.7;220.144;216.94;218.372;219.579;218.648
10393;1987;4;274.593;267.175;251.193;239.55;223.992;216.025;213.242;215.659;214.741
10393;1987;5;275.861;267.208;251.348;239.882;225.513;219.488;219.812;221.598;220.69
10393;1987;6;279.31;270.62;254.887;243.245;228.212;222.358;223.097;224.061;222.473
10393;1987;7;281.912;273.89;258.51;247.245;232.338;225.164;220.919;222.563;221.159
10393;1987;8;280.729;272.402;256.855;245.476;231.037;224.536;222.019;222.384;221.669
10393;1987;9;280.625;272.17;257.122;245.865;231.097;223.029;217.428;217.818;217.824
10393;1987;10;278.069;270.903;254.815;243.397;229.052;222.116;218.15;217.114;215.809
10393;1987;11;272.805;265.628;248.903;236.828;222.858;217.978;217.401;217.017;213.823
10393;1987;12;271.59;264.994;249.34;237.543;222.741;215.785;213.079;214.749;212.528
10393;1988;1;273.124;264.829;247.987;235.884;221.576;216.102;215.242;217.112;215.55
10393;1988;2;269.467;260.704;243.762;232.571;221.124;217.578;216.689;217.37;215.82
10393;1988;3;268.768;260.151;243.878;232.836;220.991;218.004;218.306;218.861;216.186
10393;1988;4;273.073;264.888;249.4;237.678;223.393;217.804;218.335;220.662;219.28
10393;1988;5;279.368;270.482;254.273;241.865;226.076;218.223;217.265;220.143;219.192
10393;1988;6;280.917;271.85;256.435;244.737;229.044;221.753;221.393;223.438;221.452
10393;1988;7;282.781;273.59;258.506;247.195;232.202;224.745;222.85;223.378;221.877
10393;1988;8;282.418;273.989;259.11;247.656;232.765;224.739;220.403;221.431;220.82
10393;1988;9;279.129;271.985;256.391;245.369;230.792;223.343;219.477;219.314;218.383
10393;1988;10;277.853;270.942;255.136;243.535;228.757;220.957;215.85;215.169;214.323
10393;1988;11;270.782;263.827;248.988;237.962;223.453;216.449;212.201;213.385;211.276
10393;1988;12;270.335;263.868;248.945;237.306;222.806;216.368;214.724;216.483;215.623
10393;1989;1;273.387;266.652;250.536;238.503;223.925;216.328;210.86;212.676;213.136
10393;1989;2;272.701;264.811;248.136;236.276;222.488;217.244;217.431;218.957;218.637
10393;1989;3;273.168;265.213;249.035;237.255;223.15;217.898;218.26;219.179;216.574
10393;1989;4;274.605;265.768;249.933;237.708;222.838;218.538;219.76;221.234;219.123
10393;1989;5;278.66;270.241;253.637;241.518;226.012;217.85;215.62;218.17;217.869
10393;1989;6;280.183;270.85;255.138;243.315;227.848;221.112;221.202;222.56;220.725
10393;1989;7;282.435;273.902;258.261;246.6;231.46;223.595;221.955;222.377;220.5
10393;1989;8;282.456;273.91;258.476;246.887;231.721;223.972;220.821;220.549;219.742
10393;1989;9;281.367;273.52;258.257;246.672;231.053;222.362;217.11;216.953;216.125
10393;1989;10;278.179;270.308;254.84;243.15;228.489;221.239;215.984;213.957;213.484
10393;1989;11;272.853;265.142;249.713;238.165;223.65;216.833;213.62;214.705;212.235
10393;1989;12;273.376;266.527;250.292;238.808;223.266;215.333;210.822;213.69;212.917
10393;1990;1;271.223;264.462;249.052;237.531;223.168;215.417;210.853;213.917;212.433
